,index_range,frame_len,nt_ref,dist_CDS,prediction
206,"(9292, 9292)",3,"[27914, 27914]",-293,0.9422514999999999
207,"(9326, 9326)",3,"[28016, 28016]",-191,0.9905495999999999
208,"(9379, 9379)",3,"[28175, 28175]",-32,0.5317589
209,"(9454, 9455)",6,"[28400, 28403]",193,0.9819693000000002
210,"(9514, 9514)",3,"[28580, 28580]",373,0.9471053
211,"(9561, 9561)",3,"[28721, 28721]",-474,0.72114176
212,"(9563, 9563)",3,"[28727, 28727]",-468,0.602282
213,"(9565, 9565)",3,"[28733, 28733]",-462,0.9874630999999999
214,"(9624, 9624)",3,"[28910, 28910]",-285,0.53061175
215,"(9645, 9646)",6,"[28973, 28976]",-219,0.9658154
216,"(9736, 9738)",9,"[29246, 29252]",51,0.9896796999999998
217,"(9741, 9742)",6,"[29261, 29264]",66,0.9959421999999999
218,"(9746, 9747)",6,"[29276, 29279]",81,0.8294019
219,"(9761, 9765)",15,"[29321, 29333]",126,0.9989813
220,"(9796, 9798)",9,"[29426, 29432]",231,0.8325928
221,"(9800, 9800)",3,"[29438, 29438]",243,0.8446118
222,"(9828, 9828)",3,"[29522, 29522]",327,0.8409865
223,"(9844, 9844)",3,"[29570, 29570]",375,0.5546171999999999
224,"(9867, 9867)",3,"[29639, 29639]",444,0.9279331000000001
225,"(10021, 10022)",6,"[30101, 30104]",-695,0.9715252000000001
226,"(10061, 10065)",15,"[30221, 30233]",-566,0.9994791
227,"(10077, 10077)",3,"[30269, 30269]",-530,0.54967546
228,"(10182, 10182)",3,"[30584, 30584]",-215,0.98099685
229,"(10273, 10273)",3,"[30857, 30857]",58,0.7677224
230,"(10344, 10344)",3,"[31070, 31070]",271,0.8383554
231,"(10361, 10361)",3,"[31121, 31121]",322,0.61011183
232,"(10402, 10402)",3,"[31244, 31244]",445,0.63541305
233,"(10433, 10434)",6,"[31337, 31340]",538,0.8302788000000001
234,"(10436, 10436)",3,"[31346, 31346]",547,0.86195356
235,"(10454, 10454)",3,"[31400, 31400]",601,0.8230295
236,"(10527, 10527)",3,"[31619, 31619]",820,0.6350427
237,"(10565, 10565)",3,"[31733, 31733]",934,0.7583776999999999
238,"(10795, 10795)",3,"[32423, 32423]",-1615,0.7401196999999999
239,"(10849, 10849)",3,"[32585, 32585]",-1453,0.86654574
240,"(10952, 10952)",3,"[32894, 32894]",-1144,0.81531245
241,"(10954, 10954)",3,"[32900, 32900]",-1138,0.638411
242,"(10971, 10971)",3,"[32951, 32951]",-1087,0.98078924
243,"(11046, 11048)",9,"[33176, 33182]",-856,0.97943765
244,"(11106, 11107)",6,"[33356, 33359]",-679,0.9940346999999999
245,"(11163, 11163)",3,"[33527, 33527]",-511,0.9414697
246,"(11180, 11181)",6,"[33578, 33581]",-457,0.8772893
247,"(11231, 11231)",3,"[33731, 33731]",-307,0.7729656
248,"(11282, 11282)",3,"[33884, 33884]",-154,0.7525598000000001
249,"(11289, 11289)",3,"[33905, 33905]",-133,0.7572255
250,"(11308, 11308)",3,"[33962, 33962]",-76,0.66058886
251,"(11338, 11338)",3,"[34052, 34052]",14,0.6985291
252,"(11353, 11357)",15,"[34097, 34109]",59,0.99992275
253,"(11367, 11367)",3,"[34139, 34139]",101,0.5893933000000001
254,"(11398, 11399)",6,"[34232, 34235]",194,0.9235564
255,"(11464, 11464)",3,"[34430, 34430]",-265,0.67283964
256,"(11522, 11523)",6,"[34604, 34607]",-88,0.75049204
257,"(11528, 11528)",3,"[34622, 34622]",-73,0.8975523000000001
258,"(11547, 11547)",3,"[34679, 34679]",-16,0.8969271000000001
259,"(11563, 11563)",3,"[34727, 34727]",32,0.7276679
260,"(11592, 11593)",6,"[34814, 34817]",33,0.998898
261,"(11616, 11618)",9,"[34886, 34892]",105,0.97451854
262,"(11816, 11816)",3,"[35486, 35486]",109,0.6364198
263,"(11827, 11828)",6,"[35519, 35522]",142,0.95567703
264,"(11840, 11840)",3,"[35558, 35558]",181,0.74204236
265,"(12009, 12010)",6,"[36065, 36068]",-203,0.98378146
266,"(12038, 12039)",6,"[36152, 36155]",-116,0.9442151
267,"(12058, 12058)",3,"[36212, 36212]",-59,0.8301929
268,"(12072, 12073)",6,"[36254, 36257]",-14,0.67214817
269,"(12091, 12092)",6,"[36311, 36314]",40,0.9737065
270,"(12151, 12151)",3,"[36491, 36491]",220,0.61664677
271,"(12166, 12166)",3,"[36536, 36536]",265,0.8517191999999999
272,"(12187, 12187)",3,"[36599, 36599]",328,0.6381913
273,"(12217, 12217)",3,"[36689, 36689]",418,0.7762420999999999
274,"(12233, 12234)",6,"[36737, 36740]",466,0.92971504
275,"(12287, 12287)",3,"[36899, 36899]",628,0.8123336999999999
276,"(12289, 12289)",3,"[36905, 36905]",634,0.6903536
277,"(12306, 12308)",9,"[36956, 36962]",685,0.93784696
278,"(12342, 12344)",9,"[37064, 37070]",793,0.8949056999999999
279,"(12409, 12410)",6,"[37265, 37268]",-630,0.96241033
280,"(12430, 12431)",6,"[37328, 37331]",-567,0.90603554
281,"(12483, 12484)",6,"[37487, 37490]",-408,0.8087335
282,"(12562, 12562)",3,"[37724, 37724]",-174,0.5354281999999999
283,"(12638, 12638)",3,"[37952, 37952]",54,0.72871757
284,"(12658, 12662)",15,"[38012, 38024]",114,0.999627
285,"(12710, 12710)",3,"[38168, 38168]",270,0.61753947
286,"(12751, 12751)",3,"[38291, 38291]",393,0.6175461
287,"(12759, 12759)",3,"[38315, 38315]",417,0.5911297
288,"(12793, 12794)",6,"[38417, 38420]",519,0.97204417
289,"(12807, 12807)",3,"[38459, 38459]",561,0.7237665
290,"(13018, 13018)",3,"[39092, 39092]",-93,0.62284654
291,"(13139, 13139)",3,"[39455, 39455]",211,0.9441495999999999
292,"(13141, 13141)",3,"[39461, 39461]",217,0.7521706
293,"(13337, 13337)",3,"[40049, 40049]",-368,0.6849078000000001
294,"(13389, 13389)",3,"[40205, 40205]",-212,0.72313106
295,"(13455, 13456)",6,"[40403, 40406]",-11,0.98798054
296,"(13459, 13459)",3,"[40415, 40415]",-2,0.57726365
297,"(13486, 13486)",3,"[40496, 40496]",79,0.94876593
298,"(13580, 13580)",3,"[40778, 40778]",361,0.9372543
299,"(13582, 13582)",3,"[40784, 40784]",367,0.8532464
300,"(13651, 13651)",3,"[40991, 40991]",574,0.88112694
301,"(13702, 13702)",3,"[41144, 41144]",727,0.5765359999999999
302,"(13775, 13775)",3,"[41363, 41363]",946,0.6246541999999999
303,"(13777, 13778)",6,"[41369, 41372]",952,0.980634
304,"(13780, 13780)",3,"[41378, 41378]",961,0.80907434
305,"(13791, 13792)",6,"[41411, 41414]",994,0.7672302
306,"(13879, 13879)",3,"[41675, 41675]",1258,0.6044381999999999
307,"(13950, 13951)",6,"[41888, 41891]",-1282,0.95675623
308,"(13953, 13956)",12,"[41897, 41906]",-1267,0.9994972
309,"(13975, 13978)",12,"[41963, 41972]",-1201,0.98604834
310,"(14012, 14012)",3,"[42074, 42074]",-1099,0.6736719
311,"(14021, 14022)",6,"[42101, 42104]",-1069,0.9490312
312,"(14054, 14054)",3,"[42200, 42200]",-973,0.8487264000000001
313,"(14062, 14062)",3,"[42224, 42224]",-949,0.8092905
314,"(14064, 14064)",3,"[42230, 42230]",-943,0.5643301
315,"(14111, 14111)",3,"[42371, 42371]",-802,0.9576652
316,"(14204, 14204)",3,"[42650, 42650]",-523,0.74406046
317,"(14228, 14228)",3,"[42722, 42722]",-451,0.6073159
318,"(14293, 14294)",6,"[42917, 42920]",-253,0.7610670999999999
319,"(14296, 14297)",6,"[42926, 42929]",-244,0.9922869000000001
320,"(14326, 14327)",6,"[43016, 43019]",-154,0.8176671999999999
321,"(14364, 14364)",3,"[43130, 43130]",-43,0.75677025
322,"(14404, 14404)",3,"[43250, 43250]",77,0.5580419
323,"(14463, 14463)",3,"[43427, 43427]",254,0.64125824
324,"(14569, 14569)",3,"[43745, 43745]",-384,0.9468097
325,"(14672, 14673)",6,"[44054, 44057]",-72,0.88785005
326,"(14709, 14709)",3,"[44165, 44165]",36,0.51089305
327,"(14740, 14740)",3,"[44258, 44258]",129,0.8885231
328,"(14764, 14764)",3,"[44330, 44330]",201,0.50798965
329,"(14906, 14906)",3,"[44756, 44756]",627,0.6907173000000001
330,"(14920, 14920)",3,"[44798, 44798]",-668,0.6295609999999999
331,"(14932, 14936)",15,"[44834, 44846]",-620,0.9925603999999999
332,"(14947, 14950)",12,"[44879, 44888]",-578,0.9999440999999999
333,"(14981, 14981)",3,"[44981, 44981]",-485,0.7017994000000001
334,"(15213, 15213)",3,"[45677, 45677]",-73,0.7255971
335,"(15229, 15231)",9,"[45725, 45731]",-19,0.9573004
336,"(15263, 15263)",3,"[45827, 45827]",77,0.62197167
337,"(15276, 15278)",9,"[45866, 45872]",116,0.9869800999999999
338,"(15305, 15305)",3,"[45953, 45953]",203,0.75673705
339,"(15316, 15316)",3,"[45986, 45986]",236,0.80031407
340,"(15351, 15353)",9,"[46091, 46097]",341,0.9886149
341,"(15365, 15366)",6,"[46133, 46136]",383,0.97155714
342,"(15394, 15394)",3,"[46220, 46220]",470,0.95730424
343,"(15433, 15435)",9,"[46337, 46343]",587,0.9814021
344,"(15438, 15438)",3,"[46352, 46352]",602,0.60380924
345,"(15475, 15475)",3,"[46463, 46463]",-675,0.9249771999999999
346,"(15486, 15487)",6,"[46496, 46499]",-639,0.9849818000000001
347,"(15493, 15493)",3,"[46517, 46517]",-621,0.9150303
348,"(15524, 15525)",6,"[46610, 46613]",-525,0.9929899
349,"(15540, 15541)",6,"[46658, 46661]",-477,0.72230434
350,"(15565, 15565)",3,"[46733, 46733]",-405,0.6679459
351,"(15594, 15594)",3,"[46820, 46820]",-318,0.86616963
352,"(15609, 15609)",3,"[46865, 46865]",-273,0.61632323
353,"(15626, 15628)",9,"[46916, 46922]",-216,0.9975205
354,"(15664, 15664)",3,"[47030, 47030]",-108,0.5022844
355,"(15701, 15702)",6,"[47141, 47144]",3,0.5653863
356,"(15731, 15733)",9,"[47231, 47237]",93,0.99869436
357,"(15735, 15735)",3,"[47243, 47243]",105,0.8135819999999999
358,"(15765, 15767)",9,"[47333, 47339]",195,0.97361803
359,"(15789, 15789)",3,"[47405, 47405]",267,0.62097746
360,"(15824, 15824)",3,"[47510, 47510]",-266,0.8584893
361,"(15950, 15950)",3,"[47888, 47888]",112,0.76693374
362,"(15969, 15972)",12,"[47945, 47954]",169,0.97221166
363,"(16011, 16011)",3,"[48071, 48071]",295,0.9593276
364,"(16059, 16059)",3,"[48215, 48215]",439,0.6836449
365,"(16085, 16085)",3,"[48293, 48293]",517,0.81047577
366,"(16112, 16112)",3,"[48374, 48374]",598,0.7867751000000001
367,"(16114, 16114)",3,"[48380, 48380]",604,0.9674309000000001
368,"(16125, 16125)",3,"[48413, 48413]",637,0.78187954
369,"(16181, 16181)",3,"[48581, 48581]",805,0.7403049
370,"(16272, 16272)",3,"[48854, 48854]",-777,0.77736366
371,"(16313, 16313)",3,"[48977, 48977]",-654,0.6848715
372,"(16339, 16339)",3,"[49055, 49055]",-576,0.51241904
373,"(16396, 16396)",3,"[49226, 49226]",-405,0.86754036
374,"(16455, 16455)",3,"[49403, 49403]",-228,0.9723584000000001
375,"(16457, 16457)",3,"[49409, 49409]",-222,0.9305783000000001
376,"(16478, 16478)",3,"[49472, 49472]",-159,0.7198908
377,"(16537, 16543)",21,"[49649, 49667]",18,0.9999756999999999
378,"(16576, 16577)",6,"[49766, 49769]",135,0.7780644
379,"(16581, 16585)",15,"[49781, 49793]",150,0.96692073
380,"(16748, 16750)",9,"[50282, 50288]",-14,0.9546136000000001
381,"(16764, 16767)",12,"[50330, 50339]",-25,0.93519515
382,"(16781, 16781)",3,"[50381, 50381]",1,0.7201113
383,"(16794, 16795)",6,"[50420, 50423]",40,0.56709087
384,"(16859, 16861)",9,"[50615, 50621]",235,0.9545357
385,"(16891, 16891)",3,"[50711, 50711]",331,0.69233173
386,"(16918, 16918)",3,"[50792, 50792]",412,0.6855894
387,"(16929, 16929)",3,"[50825, 50825]",-404,0.5434503
388,"(16941, 16943)",9,"[50861, 50867]",-362,0.7537499
389,"(16972, 16973)",6,"[50954, 50957]",-272,0.9780049000000001
390,"(17057, 17059)",9,"[51209, 51215]",-14,0.88147444
391,"(17095, 17096)",6,"[51323, 51326]",94,0.6558948
392,"(17098, 17098)",3,"[51332, 51332]",103,0.53785515
393,"(17274, 17274)",3,"[51860, 51860]",251,0.6638043
394,"(17428, 17428)",3,"[52322, 52322]",-105,0.86344486
395,"(17457, 17457)",3,"[52409, 52409]",-18,0.5298243
396,"(17492, 17492)",3,"[52514, 52514]",87,0.9701269
397,"(17548, 17549)",6,"[52682, 52685]",255,0.93531156
398,"(17562, 17562)",3,"[52724, 52724]",297,0.55437386
399,"(17631, 17631)",3,"[52931, 52931]",-485,0.85660285
400,"(17690, 17690)",3,"[53108, 53108]",-308,0.56419927
401,"(17725, 17725)",3,"[53213, 53213]",-203,0.7941017
402,"(17746, 17747)",6,"[53276, 53279]",-137,0.87284994
403,"(17784, 17784)",3,"[53390, 53390]",-26,0.57303715
404,"(17829, 17829)",3,"[53525, 53525]",109,0.8687981
405,"(17937, 17938)",6,"[53849, 53852]",433,0.99753284
406,"(17963, 17963)",3,"[53927, 53927]",511,0.80474854
407,"(18049, 18050)",6,"[54185, 54188]",-567,0.7865139
408,"(18073, 18074)",6,"[54257, 54260]",-495,0.54211134
409,"(18092, 18092)",3,"[54314, 54314]",-441,0.5159941
410,"(18108, 18110)",9,"[54362, 54368]",-387,0.9413969999999999
411,"(18213, 18213)",3,"[54677, 54677]",-78,0.6204831999999999
412,"(18215, 18215)",3,"[54683, 54683]",-72,0.9819064000000001
413,"(18275, 18275)",3,"[54863, 54863]",108,0.8626419
414,"(18277, 18277)",3,"[54869, 54869]",114,0.80979145
415,"(18418, 18418)",3,"[55292, 55292]",537,0.9407972
416,"(18515, 18515)",3,"[55583, 55583]",828,0.9123205
417,"(18521, 18521)",3,"[55601, 55601]",846,0.5110902
418,"(18546, 18546)",3,"[55676, 55676]",921,0.6769915
419,"(18635, 18635)",3,"[55943, 55943]",1188,0.909932
420,"(18672, 18672)",3,"[56054, 56054]",1299,0.6484664000000001
