,index_range,frame_len,nt_ref,dist_CDS,prediction
110,"(12184, 12185)",6,"[36590, 36593]",319,0.97799313
111,"(12305, 12306)",6,"[36953, 36956]",682,0.9708769
112,"(12422, 12422)",3,"[37304, 37304]",-594,0.6725598
113,"(12545, 12545)",3,"[37673, 37673]",-225,0.53372246
114,"(12993, 12993)",3,"[39017, 39017]",-168,0.63728195
115,"(13387, 13388)",6,"[40199, 40202]",-215,0.9137714
116,"(13453, 13453)",3,"[40397, 40397]",-20,0.987844
117,"(13485, 13485)",3,"[40493, 40493]",76,0.82156867
118,"(13645, 13645)",3,"[40973, 40973]",556,0.5778795999999999
119,"(13790, 13790)",3,"[41408, 41408]",991,0.89061666
120,"(13836, 13836)",3,"[41546, 41546]",1129,0.5269533000000001
121,"(13951, 13955)",15,"[41891, 41903]",-1270,0.9937359
122,"(13965, 13965)",3,"[41933, 41933]",-1240,0.7475324999999999
123,"(13994, 13995)",6,"[42020, 42023]",-1150,0.8953644000000001
124,"(14061, 14061)",3,"[42221, 42221]",-952,0.9263061
125,"(14063, 14063)",3,"[42227, 42227]",-946,0.6756478
126,"(14250, 14250)",3,"[42788, 42788]",-385,0.560825
127,"(14275, 14275)",3,"[42863, 42863]",-310,0.5152514
128,"(14294, 14294)",3,"[42920, 42920]",-253,0.81099856
129,"(14311, 14311)",3,"[42971, 42971]",-202,0.9232947
130,"(14623, 14623)",3,"[43907, 43907]",-222,0.8480453000000001
131,"(14670, 14671)",6,"[44048, 44051]",-78,0.9561294
132,"(14791, 14791)",3,"[44411, 44411]",282,0.8625513000000001
133,"(14892, 14892)",3,"[44714, 44714]",585,0.66731423
134,"(14946, 14948)",9,"[44876, 44882]",-584,0.9918053
135,"(15275, 15275)",3,"[45863, 45863]",113,0.91622514
136,"(15455, 15455)",3,"[46403, 46403]",653,0.5358045
137,"(16311, 16311)",3,"[48971, 48971]",-660,0.92013586
138,"(16535, 16536)",6,"[49643, 49646]",12,0.9624405
139,"(16636, 16636)",3,"[49946, 49946]",315,0.8046837
140,"(16722, 16722)",3,"[50204, 50204]",-98,0.96792644
141,"(16915, 16915)",3,"[50783, 50783]",403,0.65467584
142,"(17484, 17484)",3,"[52490, 52490]",63,0.7025475
143,"(17648, 17649)",6,"[52982, 52985]",-431,0.889948
144,"(17778, 17778)",3,"[53372, 53372]",-44,0.98127055
145,"(17854, 17854)",3,"[53600, 53600]",184,0.83717555
146,"(18230, 18230)",3,"[54728, 54728]",-27,0.933616
147,"(19224, 19224)",3,"[57710, 57710]",-469,0.5356281999999999
148,"(19272, 19272)",3,"[57854, 57854]",-325,0.5565755
149,"(19395, 19395)",3,"[58223, 58223]",44,0.6540465999999999
150,"(19451, 19454)",12,"[58391, 58400]",212,0.9906098
151,"(19657, 19657)",3,"[59009, 59009]",-115,0.6065535
152,"(19714, 19716)",9,"[59180, 59186]",56,0.9868795
153,"(19861, 19861)",3,"[59621, 59621]",-66,0.98802406
154,"(19863, 19863)",3,"[59627, 59627]",-60,0.9465773000000001
155,"(20607, 20607)",3,"[61859, 61859]",1501,0.6151114000000001
156,"(20661, 20661)",3,"[62021, 62021]",-1408,0.7675613
157,"(20769, 20769)",3,"[62345, 62345]",-1084,0.8109770000000001
158,"(21151, 21151)",3,"[63491, 63491]",62,0.70862025
159,"(21155, 21156)",6,"[63503, 63506]",74,0.9801648999999999
160,"(21455, 21455)",3,"[64403, 64403]",974,0.7940351
161,"(21549, 21549)",3,"[64685, 64685]",-1170,0.91164565
162,"(21645, 21645)",3,"[64973, 64973]",-882,0.7073841
163,"(21652, 21652)",3,"[64994, 64994]",-861,0.7891928
164,"(21790, 21790)",3,"[65408, 65408]",-447,0.57437813
165,"(21899, 21899)",3,"[65735, 65735]",-120,0.54105824
166,"(21922, 21925)",12,"[65804, 65813]",-42,0.995034
167,"(21997, 21997)",3,"[66029, 66029]",174,0.8882575999999999
168,"(22242, 22242)",3,"[66764, 66764]",0,0.55904526
169,"(22253, 22253)",3,"[66797, 66797]",19,0.8366988000000001
170,"(22456, 22456)",3,"[67406, 67406]",571,0.6107413
171,"(22512, 22512)",3,"[67574, 67574]",739,0.6952027
172,"(23385, 23385)",3,"[70193, 70193]",-1072,0.5509255
173,"(23500, 23501)",6,"[70538, 70541]",-724,0.7070837
174,"(23511, 23512)",6,"[70571, 70574]",-691,0.8375718000000001
175,"(23720, 23720)",3,"[71198, 71198]",-67,0.81570023
176,"(23785, 23785)",3,"[71393, 71393]",128,0.84239733
177,"(23875, 23875)",3,"[71663, 71663]",398,0.96561617
178,"(24181, 24181)",3,"[72581, 72581]",-330,0.9867077
179,"(24441, 24441)",3,"[73361, 73361]",450,0.50237125
180,"(24613, 24614)",6,"[73877, 73880]",-617,0.8867841999999999
181,"(24685, 24685)",3,"[74093, 74093]",-404,0.5526945
182,"(24887, 24887)",3,"[74699, 74699]",202,0.9328101999999999
183,"(24947, 24948)",6,"[74879, 74882]",382,0.87452537
184,"(25113, 25113)",3,"[75377, 75377]",-267,0.5181055
185,"(25150, 25150)",3,"[75488, 75488]",-156,0.85036075
186,"(25152, 25152)",3,"[75494, 75494]",-150,0.92949533
187,"(25159, 25159)",3,"[75515, 75515]",-129,0.7902884
188,"(25351, 25351)",3,"[76091, 76091]",447,0.65353614
189,"(25421, 25423)",9,"[76301, 76307]",657,0.9856823
190,"(25639, 25639)",3,"[76955, 76955]",-564,0.58952814
191,"(25691, 25691)",3,"[77111, 77111]",-408,0.6841630999999999
192,"(25781, 25782)",6,"[77381, 77384]",-135,0.92116314
193,"(25843, 25845)",9,"[77567, 77573]",-20,0.9920184999999999
194,"(25855, 25856)",6,"[77603, 77606]",10,0.87216115
195,"(26263, 26264)",6,"[78827, 78830]",-18,0.9548571
196,"(26746, 26746)",3,"[80276, 80276]",-591,0.9361216
197,"(27795, 27795)",3,"[83423, 83423]",-199,0.5220337
198,"(27828, 27828)",3,"[83522, 83522]",-100,0.8336680000000001
199,"(27848, 27851)",12,"[83582, 83591]",-31,0.9952809000000001
200,"(27971, 27972)",6,"[83951, 83954]",329,0.64619094
201,"(28018, 28019)",6,"[84092, 84095]",470,0.8773610000000001
202,"(28309, 28309)",3,"[84965, 84965]",-347,0.58444446
203,"(28322, 28323)",6,"[85004, 85007]",-305,0.9703869
204,"(28465, 28465)",3,"[85433, 85433]",-34,0.98007166
205,"(28480, 28480)",3,"[85478, 85478]",11,0.9447935
206,"(28482, 28482)",3,"[85484, 85484]",17,0.67645985
207,"(28719, 28719)",3,"[86195, 86195]",728,0.6818279
208,"(28875, 28875)",3,"[86663, 86663]",-691,0.76642936
209,"(28906, 28906)",3,"[86756, 86756]",-598,0.6991179
210,"(29120, 29122)",9,"[87398, 87404]",44,0.994592
211,"(29280, 29280)",3,"[87878, 87878]",30,0.7776923000000001
212,"(29282, 29282)",3,"[87884, 87884]",36,0.9853135000000001
213,"(29381, 29381)",3,"[88181, 88181]",333,0.6352094
214,"(29660, 29660)",3,"[89018, 89018]",-14,0.8185142
215,"(29673, 29673)",3,"[89057, 89057]",25,0.9012321
216,"(29722, 29722)",3,"[89204, 89204]",172,0.7915412
217,"(29774, 29774)",3,"[89360, 89360]",328,0.88564545
218,"(29821, 29822)",6,"[89501, 89504]",469,0.96739256
219,"(29824, 29824)",3,"[89510, 89510]",478,0.97041255
220,"(29916, 29916)",3,"[89786, 89786]",-306,0.5283924
221,"(30912, 30912)",3,"[92774, 92774]",-405,0.9874155000000001
222,"(31003, 31003)",3,"[93047, 93047]",-132,0.9901276
223,"(31377, 31377)",3,"[94169, 94169]",-484,0.68957067
224,"(32746, 32746)",3,"[98276, 98276]",-127,0.8982798000000001
225,"(33126, 33127)",6,"[99416, 99419]",-228,0.9759639000000001
226,"(33404, 33405)",6,"[100250, 100253]",-458,0.8537563
227,"(33797, 33797)",3,"[101429, 101429]",718,0.95930535
228,"(34392, 34392)",3,"[103214, 103214]",61,0.9293964
229,"(34395, 34395)",3,"[103223, 103223]",70,0.9208700000000001
230,"(34564, 34565)",6,"[103730, 103733]",-252,0.8814716
231,"(35075, 35075)",3,"[105263, 105263]",19,0.97552323
232,"(35491, 35491)",3,"[106511, 106511]",55,0.5703832
233,"(35847, 35847)",3,"[107579, 107579]",105,0.98739284
234,"(35849, 35849)",3,"[107585, 107585]",111,0.9586427
235,"(35851, 35851)",3,"[107591, 107591]",117,0.89937884
236,"(36072, 36072)",3,"[108254, 108254]",37,0.97275364
237,"(36776, 36776)",3,"[110366, 110366]",-618,0.57350445
238,"(36990, 36992)",9,"[111008, 111014]",24,0.98948294
239,"(37104, 37104)",3,"[111350, 111350]",-81,0.9938599
240,"(37174, 37174)",3,"[111560, 111560]",13,0.8897086999999999
241,"(37259, 37259)",3,"[111815, 111815]",-41,0.9508828000000001
242,"(37502, 37503)",6,"[112544, 112547]",-52,0.92489314
243,"(37518, 37518)",3,"[112592, 112592]",-7,0.66587806
244,"(37772, 37773)",6,"[113354, 113357]",66,0.97768426
245,"(38107, 38107)",3,"[114359, 114359]",-128,0.9681120999999999
246,"(38155, 38155)",3,"[114503, 114503]",16,0.9799502
247,"(38238, 38238)",3,"[114752, 114752]",230,0.74785596
248,"(38240, 38240)",3,"[114758, 114758]",236,0.6837901999999999
249,"(38593, 38593)",3,"[115817, 115817]",103,0.94591695
250,"(38846, 38846)",3,"[116576, 116576]",-533,0.6496991
251,"(38848, 38848)",3,"[116582, 116582]",-527,0.754293
252,"(39197, 39198)",6,"[117629, 117632]",-120,0.95571774
253,"(39228, 39230)",9,"[117722, 117728]",-24,0.77673733
254,"(39574, 39575)",6,"[118760, 118763]",-521,0.8547108
255,"(39595, 39595)",3,"[118823, 118823]",-461,0.85636115
256,"(39852, 39852)",3,"[119594, 119594]",310,0.5015087
257,"(40038, 40040)",9,"[120152, 120158]",17,0.9905703000000001
258,"(40050, 40050)",3,"[120188, 120188]",10,0.851748
259,"(40110, 40111)",6,"[120368, 120371]",190,0.9787662
260,"(40819, 40819)",3,"[122495, 122495]",-361,0.8588106
261,"(41060, 41060)",3,"[123218, 123218]",362,0.979677
262,"(41096, 41096)",3,"[123326, 123326]",470,0.5821904
263,"(41098, 41098)",3,"[123332, 123332]",476,0.91661686
264,"(41100, 41100)",3,"[123338, 123338]",482,0.7059622
265,"(41141, 41141)",3,"[123461, 123461]",605,0.9706233
266,"(42476, 42476)",3,"[127466, 127466]",-121,0.60957503
267,"(42490, 42490)",3,"[127508, 127508]",-79,0.963717
268,"(42520, 42523)",12,"[127598, 127607]",11,0.9949367
269,"(42884, 42884)",3,"[128690, 128690]",-646,0.87223494
270,"(42886, 42887)",6,"[128696, 128699]",-637,0.97014266
271,"(43003, 43004)",6,"[129047, 129050]",-286,0.8204207
272,"(43031, 43031)",3,"[129131, 129131]",-205,0.79543114
273,"(43071, 43071)",3,"[129251, 129251]",-85,0.8338411
274,"(43103, 43105)",9,"[129347, 129353]",-9,0.99130577
275,"(43112, 43114)",9,"[129374, 129380]",12,0.9945856
276,"(43170, 43170)",3,"[129548, 129548]",141,0.66492295
277,"(44110, 44110)",3,"[132368, 132368]",-1844,0.9533742000000001
278,"(44129, 44129)",3,"[132425, 132425]",-1787,0.5092597
279,"(44288, 44288)",3,"[132902, 132902]",-1310,0.69441366
280,"(44594, 44594)",3,"[133820, 133820]",-392,0.8848689000000001
281,"(44739, 44739)",3,"[134255, 134255]",43,0.9856879999999999
282,"(44741, 44741)",3,"[134261, 134261]",49,0.8846083
283,"(44881, 44882)",6,"[134681, 134684]",-66,0.92258185
284,"(44909, 44910)",6,"[134765, 134768]",15,0.9851
285,"(45151, 45151)",3,"[135491, 135491]",-107,0.7009559
286,"(45166, 45166)",3,"[135536, 135536]",-62,0.80330664
287,"(45484, 45484)",3,"[136490, 136490]",-80,0.9114208
288,"(45497, 45497)",3,"[136529, 136529]",-41,0.96902746
289,"(45499, 45499)",3,"[136535, 136535]",-35,0.8299603000000001
290,"(45591, 45593)",9,"[136811, 136817]",241,0.9796912
291,"(45682, 45683)",6,"[137084, 137087]",514,0.75866294
292,"(45798, 45798)",3,"[137432, 137432]",862,0.9077184000000001
293,"(45909, 45909)",3,"[137765, 137765]",-868,0.76162606
294,"(46145, 46145)",3,"[138473, 138473]",-160,0.56262785
295,"(46207, 46207)",3,"[138659, 138659]",26,0.9916222
296,"(46397, 46397)",3,"[139229, 139229]",394,0.52197355
297,"(46477, 46477)",3,"[139469, 139469]",634,0.5020939999999999
298,"(46479, 46479)",3,"[139475, 139475]",640,0.86254793
299,"(46524, 46524)",3,"[139610, 139610]",775,0.6735535
300,"(46548, 46549)",6,"[139682, 139685]",847,0.8644685
301,"(46571, 46571)",3,"[139751, 139751]",916,0.5982078000000001
302,"(46839, 46839)",3,"[140555, 140555]",-1412,0.68589044
303,"(47315, 47315)",3,"[141983, 141983]",16,0.6355353
304,"(47522, 47522)",3,"[142604, 142604]",596,0.63880634
305,"(47618, 47618)",3,"[142892, 142892]",-813,0.56301
306,"(47640, 47640)",3,"[142958, 142958]",-747,0.7341269
307,"(47886, 47886)",3,"[143696, 143696]",-9,0.9306936
308,"(48208, 48208)",3,"[144662, 144662]",190,0.82663226
309,"(48263, 48263)",3,"[144827, 144827]",-190,0.7502151
310,"(48265, 48265)",3,"[144833, 144833]",-184,0.7576859
311,"(48315, 48315)",3,"[144983, 144983]",-34,0.9353568999999999
312,"(48355, 48355)",3,"[145103, 145103]",86,0.5779496999999999
313,"(48577, 48577)",3,"[145769, 145769]",-541,0.650037
314,"(48579, 48579)",3,"[145775, 145775]",-535,0.5169567
315,"(48764, 48764)",3,"[146330, 146330]",16,0.7686592
316,"(48766, 48766)",3,"[146336, 146336]",22,0.8426471
317,"(48907, 48907)",3,"[146759, 146759]",445,0.87779737
318,"(48957, 48957)",3,"[146909, 146909]",595,0.53974354
319,"(49038, 49038)",3,"[147152, 147152]",-718,0.6884946999999999
320,"(49294, 49295)",6,"[147920, 147923]",-21,0.9866318000000001
321,"(49536, 49536)",3,"[148646, 148646]",-161,0.5343508000000001
322,"(50150, 50150)",3,"[150488, 150488]",-515,0.93445665
323,"(50226, 50226)",3,"[150716, 150716]",-287,0.90222466
324,"(50240, 50240)",3,"[150758, 150758]",-245,0.5349173
325,"(50299, 50301)",9,"[150935, 150941]",-62,0.9854386999999999
326,"(50514, 50514)",3,"[151580, 151580]",-46,0.6302574000000001
327,"(50558, 50558)",3,"[151712, 151712]",86,0.9400301999999999
328,"(50569, 50569)",3,"[151745, 151745]",119,0.94459724
329,"(50675, 50675)",3,"[152063, 152063]",-180,0.96377224
330,"(50984, 50984)",3,"[152990, 152990]",161,0.9066938
331,"(51068, 51068)",3,"[153242, 153242]",413,0.5748243000000001
332,"(51087, 51087)",3,"[153299, 153299]",470,0.68359077
333,"(51121, 51121)",3,"[153401, 153401]",572,0.798175
334,"(51263, 51263)",3,"[153827, 153827]",998,0.92332673
335,"(51285, 51285)",3,"[153893, 153893]",1064,0.5693918
336,"(51483, 51483)",3,"[154487, 154487]",-974,0.55455476
337,"(51607, 51607)",3,"[154859, 154859]",-602,0.6523144000000001
338,"(51702, 51702)",3,"[155144, 155144]",-317,0.6973083999999999
339,"(51735, 51735)",3,"[155243, 155243]",-218,0.51784664
340,"(52059, 52060)",6,"[156215, 156218]",-81,0.8161673
341,"(52182, 52182)",3,"[156584, 156584]",285,0.81025666
342,"(52354, 52354)",3,"[157100, 157100]",-153,0.77294827
343,"(52407, 52407)",3,"[157259, 157259]",6,0.7133925
344,"(52429, 52429)",3,"[157325, 157325]",72,0.8677159
345,"(52768, 52768)",3,"[158342, 158342]",613,0.88707453
346,"(53072, 53072)",3,"[159254, 159254]",68,0.8915603000000001
347,"(53356, 53358)",9,"[160106, 160112]",-37,0.994361
348,"(53534, 53534)",3,"[160640, 160640]",-142,0.898507
349,"(53699, 53701)",9,"[161135, 161141]",353,0.9936149
350,"(53913, 53913)",3,"[161777, 161777]",276,0.7240147
351,"(53940, 53941)",6,"[161858, 161861]",357,0.9918686
352,"(53946, 53946)",3,"[161876, 161876]",375,0.8038420000000001
353,"(54285, 54285)",3,"[162893, 162893]",1392,0.9712014999999999
354,"(54748, 54749)",6,"[164282, 164285]",-249,0.82140654
355,"(54840, 54840)",3,"[164558, 164558]",24,0.9931745999999999
356,"(54848, 54849)",6,"[164582, 164585]",48,0.9827581
357,"(54859, 54862)",12,"[164615, 164624]",81,0.98985904
358,"(54879, 54879)",3,"[164675, 164675]",141,0.8948594000000001
359,"(54886, 54887)",6,"[164696, 164699]",162,0.97566503
360,"(55065, 55067)",9,"[165233, 165239]",699,0.990339
361,"(55330, 55330)",3,"[166028, 166028]",-1236,0.55992717
362,"(55332, 55332)",3,"[166034, 166034]",-1230,0.5971175999999999
363,"(55416, 55416)",3,"[166286, 166286]",-978,0.8642207000000001
364,"(55591, 55591)",3,"[166811, 166811]",-453,0.8076005
365,"(55766, 55766)",3,"[167336, 167336]",30,0.56710327
366,"(56083, 56084)",6,"[168287, 168290]",981,0.9676879999999999
367,"(56157, 56157)",3,"[168509, 168509]",1203,0.58736426
368,"(56365, 56365)",3,"[169133, 169133]",-594,0.52254367
369,"(56397, 56400)",12,"[169229, 169238]",-489,0.9910943000000001
370,"(56569, 56570)",6,"[169745, 169748]",18,0.97899055
371,"(56835, 56836)",6,"[170543, 170546]",-29,0.7114881
372,"(57013, 57014)",6,"[171077, 171080]",-385,0.9393009
373,"(57147, 57147)",3,"[171479, 171479]",14,0.5414814
374,"(57663, 57663)",3,"[173027, 173027]",-417,0.5470026
375,"(57810, 57810)",3,"[173468, 173468]",24,0.76213497
376,"(58370, 58370)",3,"[175148, 175148]",-1380,0.99044806
377,"(58962, 58962)",3,"[176924, 176924]",-30,0.5098023
378,"(58978, 58978)",3,"[176972, 176972]",-16,0.7475968000000001
379,"(59175, 59175)",3,"[177563, 177563]",-99,0.84744775
380,"(59244, 59244)",3,"[177770, 177770]",108,0.8961716000000001
381,"(59432, 59433)",6,"[178334, 178337]",-118,0.98284334
382,"(59453, 59453)",3,"[178397, 178397]",-58,0.95275676
383,"(59466, 59466)",3,"[178436, 178436]",-19,0.9760936
384,"(59648, 59648)",3,"[178982, 178982]",527,0.8524398000000001
385,"(59745, 59746)",6,"[179273, 179276]",818,0.9821302
386,"(59803, 59803)",3,"[179447, 179447]",992,0.7865963
387,"(59819, 59819)",3,"[179495, 179495]",1040,0.9689540000000001
388,"(59949, 59949)",3,"[179885, 179885]",-869,0.6557352
389,"(60069, 60069)",3,"[180245, 180245]",-509,0.9466574000000001
390,"(60183, 60183)",3,"[180587, 180587]",-167,0.8086345
391,"(60251, 60252)",6,"[180791, 180794]",37,0.6276864999999999
392,"(60288, 60290)",9,"[180902, 180908]",148,0.9887466
393,"(60349, 60349)",3,"[181085, 181085]",331,0.6107682
394,"(60456, 60456)",3,"[181406, 181406]",652,0.5667637
395,"(60608, 60608)",3,"[181862, 181862]",-446,0.9758766
396,"(60677, 60677)",3,"[182069, 182069]",-239,0.50321275
397,"(60762, 60763)",6,"[182324, 182327]",16,0.9681331
398,"(60768, 60768)",3,"[182342, 182342]",34,0.72692025
399,"(60958, 60958)",3,"[182912, 182912]",604,0.5898533
400,"(61296, 61296)",3,"[183926, 183926]",217,0.5187446
401,"(61397, 61397)",3,"[184229, 184229]",-28,0.97480404
402,"(61429, 61429)",3,"[184325, 184325]",68,0.8860742
403,"(61579, 61579)",3,"[184775, 184775]",-348,0.78101593
404,"(61686, 61688)",9,"[185096, 185102]",-21,0.9911363000000001
405,"(61782, 61782)",3,"[185384, 185384]",261,0.9344528
406,"(61905, 61905)",3,"[185753, 185753]",-225,0.9112219000000001
407,"(61983, 61983)",3,"[185987, 185987]",9,0.5642282
408,"(62187, 62188)",6,"[186599, 186602]",621,0.836889
409,"(62885, 62887)",9,"[188693, 188699]",-13,0.9946268
410,"(63457, 63457)",3,"[190409, 190409]",-190,0.9208192
411,"(63568, 63568)",3,"[190742, 190742]",143,0.689613
412,"(63580, 63580)",3,"[190778, 190778]",179,0.6944595
413,"(63582, 63582)",3,"[190784, 190784]",185,0.58241946
414,"(63741, 63741)",3,"[191261, 191261]",-447,0.90711045
415,"(63831, 63831)",3,"[191531, 191531]",-177,0.60459423
416,"(63895, 63898)",12,"[191723, 191732]",15,0.99512815
417,"(64162, 64162)",3,"[192524, 192524]",-56,0.61846346
418,"(64179, 64179)",3,"[192575, 192575]",-5,0.988138
419,"(64192, 64192)",3,"[192614, 192614]",34,0.6495366
420,"(64307, 64308)",6,"[192959, 192962]",379,0.9619814
